user_id,song_id,timestamp,duration_sec
user_0016,song_0105,2025-04-04 21:48:37,124
user_0025,song_0131,2025-03-30 19:58:37,298
user_0077,song_0021,2025-03-13 09:28:37,181
user_0030,song_0097,2025-04-07 21:52:37,94
user_0036,song_0016,2025-03-22 06:07:37,94
user_0082,song_0126,2025-04-05 15:40:37,175
user_0061,song_0093,2025-04-03 14:20:37,159
user_0062,song_0032,2025-03-26 23:18:37,67
user_0074,song_0016,2025-04-04 11:00:37,185
user_0011,song_0031,2025-03-22 01:53:37,145
user_0100,song_0122,2025-03-10 00:59:37,182
user_0076,song_0079,2025-03-20 18:54:37,60
user_0079,song_0026,2025-03-09 09:00:37,138
user_0034,song_0063,2025-04-01 10:10:37,68
user_0021,song_0161,2025-03-16 19:49:37,270
user_0038,song_0104,2025-03-17 06:26:37,262
user_0010,song_0076,2025-03-13 18:45:37,131
user_0055,song_0101,2025-03-19 11:00:37,166
user_0019,song_0039,2025-03-14 05:36:37,177
user_0057,song_0088,2025-03-17 02:21:37,169
user_0065,song_0161,2025-04-05 19:41:37,50
user_0056,song_0144,2025-03-31 15:13:37,76
user_0030,song_0148,2025-03-21 15:23:37,167
user_0074,song_0048,2025-03-23 22:23:37,256
user_0036,song_0181,2025-03-25 18:25:37,281
user_0012,song_0096,2025-03-29 05:08:37,83
user_0021,song_0165,2025-03-29 17:29:37,235
user_0098,song_0122,2025-04-06 05:21:37,159
user_0042,song_0091,2025-03-11 22:32:37,30
user_0085,song_0119,2025-03-26 14:14:37,126
user_0067,song_0149,2025-03-19 01:00:37,56
user_0027,song_0029,2025-03-10 06:16:37,254
user_0090,song_0008,2025-03-18 19:19:37,152
user_0091,song_0172,2025-04-07 21:14:37,238
user_0012,song_0025,2025-03-25 12:05:37,108
user_0064,song_0075,2025-03-23 06:46:37,242
user_0062,song_0063,2025-03-24 21:17:37,104
user_0050,song_0144,2025-03-23 11:26:37,65
user_0036,song_0120,2025-03-28 22:46:37,166
user_0001,song_0087,2025-03-12 20:03:37,280
user_0020,song_0143,2025-03-28 04:45:37,223
user_0059,song_0049,2025-03-17 07:56:37,226
user_0030,song_0106,2025-04-07 05:14:37,272
user_0091,song_0098,2025-03-26 17:26:37,107
user_0064,song_0033,2025-03-22 19:57:37,199
user_0013,song_0113,2025-04-04 22:08:37,263
user_0002,song_0114,2025-03-11 17:45:37,109
user_0010,song_0076,2025-03-28 18:49:37,233
user_0084,song_0105,2025-03-11 17:04:37,224
user_0041,song_0134,2025-03-11 21:37:37,48
user_0080,song_0170,2025-03-18 06:17:37,146
user_0096,song_0037,2025-03-14 18:28:37,81
user_0057,song_0088,2025-03-11 15:06:37,53
user_0042,song_0067,2025-03-28 03:18:37,250
user_0019,song_0096,2025-03-20 16:49:37,122
user_0022,song_0144,2025-03-12 03:02:37,153
user_0064,song_0037,2025-04-01 00:21:37,160
user_0059,song_0014,2025-03-11 00:13:37,177
user_0087,song_0013,2025-03-25 04:18:37,183
user_0082,song_0177,2025-03-31 00:30:37,184
user_0026,song_0124,2025-04-05 08:00:37,225
user_0074,song_0083,2025-03-17 06:01:37,41
user_0085,song_0003,2025-03-20 16:41:37,55
user_0078,song_0104,2025-03-15 08:14:37,210
user_0029,song_0169,2025-03-30 16:57:37,100
user_0081,song_0186,2025-03-19 14:45:37,188
user_0057,song_0111,2025-03-16 11:36:37,76
user_0038,song_0119,2025-04-03 09:14:37,97
user_0070,song_0094,2025-03-22 22:58:37,169
user_0022,song_0123,2025-03-09 06:01:37,203
user_0015,song_0013,2025-04-04 08:23:37,233
user_0072,song_0108,2025-04-08 07:04:37,93
user_0059,song_0188,2025-03-18 07:09:37,225
user_0082,song_0028,2025-03-18 08:07:37,271
user_0004,song_0125,2025-03-28 19:16:37,143
user_0083,song_0122,2025-03-09 16:10:37,184
user_0084,song_0046,2025-04-07 14:49:37,185
user_0064,song_0059,2025-03-10 21:45:37,99
user_0050,song_0174,2025-03-08 16:19:37,244
user_0076,song_0036,2025-03-11 01:56:37,80
user_0063,song_0061,2025-04-06 16:32:37,219
user_0028,song_0084,2025-03-12 03:43:37,80
user_0088,song_0171,2025-03-28 14:01:37,233
user_0036,song_0041,2025-03-09 00:34:37,76
user_0085,song_0186,2025-03-20 15:22:37,55
user_0043,song_0043,2025-03-13 20:49:37,135
user_0009,song_0142,2025-04-01 20:05:37,140
user_0030,song_0052,2025-03-13 19:45:37,31
user_0036,song_0038,2025-04-03 21:39:37,158
user_0023,song_0004,2025-04-04 15:35:37,213
user_0031,song_0014,2025-04-03 07:02:37,56
user_0017,song_0136,2025-04-05 13:55:37,273
user_0058,song_0137,2025-03-21 12:22:37,261
user_0065,song_0195,2025-04-06 17:36:37,296
user_0039,song_0014,2025-04-06 23:45:37,235
user_0055,song_0123,2025-03-17 00:57:37,67
user_0011,song_0046,2025-04-06 11:47:37,170
user_0080,song_0153,2025-03-17 05:00:37,225
user_0077,song_0121,2025-03-22 19:26:37,250
user_0013,song_0041,2025-03-11 17:45:37,140
user_0056,song_0101,2025-03-26 04:31:37,262
user_0052,song_0024,2025-03-29 01:31:37,190
user_0086,song_0045,2025-03-17 23:54:37,64
user_0012,song_0024,2025-03-26 12:48:37,220
user_0017,song_0156,2025-03-08 20:55:37,198
user_0086,song_0109,2025-03-11 17:23:37,246
user_0093,song_0104,2025-03-20 05:26:37,210
user_0014,song_0075,2025-04-03 17:41:37,276
user_0029,song_0090,2025-03-11 21:06:37,218
user_0015,song_0150,2025-04-01 01:27:37,43
user_0078,song_0178,2025-03-31 15:06:37,122
user_0035,song_0068,2025-03-10 04:30:37,209
user_0001,song_0030,2025-03-20 17:39:37,235
user_0009,song_0170,2025-04-08 12:58:37,140
user_0049,song_0100,2025-04-03 03:28:37,189
user_0093,song_0139,2025-03-20 13:12:37,56
user_0020,song_0185,2025-04-06 17:05:37,71
user_0035,song_0099,2025-03-23 19:22:37,256
user_0054,song_0193,2025-03-23 12:12:37,206
user_0056,song_0174,2025-03-17 19:51:37,279
user_0068,song_0019,2025-04-01 02:36:37,58
user_0001,song_0062,2025-03-15 11:24:37,160
user_0038,song_0014,2025-03-24 01:24:37,119
user_0017,song_0198,2025-03-31 23:01:37,211
user_0010,song_0006,2025-03-26 15:27:37,265
user_0010,song_0148,2025-03-25 20:31:37,237
user_0091,song_0083,2025-04-05 02:16:37,40
user_0042,song_0169,2025-03-24 16:33:37,215
user_0012,song_0024,2025-04-01 01:13:37,235
user_0068,song_0097,2025-03-16 04:30:37,143
user_0043,song_0032,2025-03-22 18:29:37,88
user_0068,song_0140,2025-03-27 18:04:37,105
user_0031,song_0103,2025-04-02 10:10:37,108
user_0098,song_0023,2025-04-02 18:39:37,282
user_0060,song_0181,2025-03-24 16:51:37,195
user_0081,song_0133,2025-04-06 00:05:37,256
user_0081,song_0080,2025-03-21 14:10:37,210
user_0065,song_0162,2025-03-25 14:48:37,59
user_0048,song_0020,2025-03-19 13:01:37,289
user_0050,song_0125,2025-03-09 14:41:37,260
user_0074,song_0098,2025-03-19 23:51:37,286
user_0020,song_0116,2025-04-05 04:22:37,73
user_0065,song_0019,2025-04-01 01:09:37,254
user_0068,song_0063,2025-03-28 03:22:37,174
user_0050,song_0105,2025-03-17 19:41:37,56
user_0081,song_0028,2025-03-29 12:52:37,227
user_0037,song_0191,2025-03-08 19:31:37,106
user_0043,song_0052,2025-03-10 04:09:37,188
user_0084,song_0113,2025-04-03 19:47:37,73
user_0040,song_0189,2025-03-14 04:53:37,95
user_0086,song_0167,2025-04-05 18:02:37,246
user_0066,song_0102,2025-03-30 09:56:37,139
user_0044,song_0125,2025-04-02 08:22:37,100
user_0020,song_0037,2025-03-22 21:40:37,299
user_0005,song_0195,2025-04-03 19:42:37,222
user_0020,song_0185,2025-03-14 10:26:37,254
user_0006,song_0084,2025-03-24 19:15:37,175
user_0097,song_0117,2025-03-31 21:52:37,152
user_0040,song_0121,2025-03-11 09:28:37,218
user_0087,song_0113,2025-03-25 06:28:37,225
user_0065,song_0063,2025-03-13 09:17:37,100
user_0033,song_0123,2025-03-12 03:25:37,82
user_0092,song_0032,2025-03-30 13:14:37,112
user_0035,song_0137,2025-04-04 01:10:37,76
user_0029,song_0090,2025-03-10 15:11:37,242
user_0007,song_0107,2025-04-01 02:55:37,71
user_0048,song_0127,2025-03-10 12:43:37,201
user_0019,song_0067,2025-03-09 23:58:37,101
user_0098,song_0122,2025-03-20 15:55:37,70
user_0003,song_0036,2025-03-21 19:19:37,300
user_0055,song_0104,2025-04-01 05:49:37,92
user_0007,song_0146,2025-03-13 18:50:37,264
user_0009,song_0134,2025-03-19 21:48:37,38
user_0081,song_0070,2025-03-17 11:11:37,179
user_0055,song_0107,2025-03-31 20:37:37,243
user_0024,song_0033,2025-03-23 03:47:37,64
user_0068,song_0173,2025-03-22 15:24:37,229
user_0061,song_0106,2025-03-28 07:26:37,38
user_0046,song_0094,2025-03-31 17:40:37,83
user_0099,song_0100,2025-04-04 14:35:37,210
user_0070,song_0189,2025-04-02 16:43:37,267
user_0090,song_0048,2025-03-14 11:29:37,62
user_0092,song_0115,2025-04-07 06:05:37,133
user_0006,song_0019,2025-03-29 05:30:37,293
user_0051,song_0140,2025-03-24 07:27:37,48
user_0097,song_0079,2025-03-28 14:28:37,199
user_0035,song_0086,2025-03-26 02:26:37,255
user_0050,song_0058,2025-03-23 16:28:37,284
user_0048,song_0133,2025-03-31 13:16:37,247
user_0011,song_0058,2025-03-22 06:04:37,194
user_0014,song_0095,2025-03-30 00:52:37,248
user_0022,song_0107,2025-03-25 14:39:37,210
user_0079,song_0071,2025-03-19 14:08:37,68
user_0086,song_0111,2025-03-22 16:54:37,111
user_0004,song_0144,2025-03-18 01:08:37,47
user_0017,song_0171,2025-03-28 03:44:37,226
user_0073,song_0030,2025-03-18 00:44:37,219
user_0048,song_0032,2025-03-21 11:24:37,217
user_0051,song_0061,2025-04-01 12:13:37,43
user_0095,song_0138,2025-03-26 20:55:37,90
user_0034,song_0161,2025-04-01 19:12:37,176
user_0089,song_0126,2025-04-02 11:54:37,99
user_0010,song_0198,2025-03-25 13:06:37,193
user_0086,song_0028,2025-03-21 21:35:37,178
user_0039,song_0183,2025-03-16 16:11:37,119
user_0047,song_0042,2025-04-02 11:21:37,151
user_0064,song_0153,2025-03-21 03:30:37,269
user_0071,song_0034,2025-04-06 05:32:37,233
user_0092,song_0138,2025-03-26 02:07:37,67
user_0017,song_0165,2025-04-06 00:44:37,268
user_0088,song_0029,2025-03-10 21:16:37,123
user_0099,song_0111,2025-03-23 14:12:37,93
user_0067,song_0047,2025-04-03 05:05:37,145
user_0045,song_0133,2025-03-11 06:24:37,70
user_0033,song_0125,2025-03-31 11:49:37,185
user_0079,song_0124,2025-03-19 10:20:37,108
user_0022,song_0188,2025-03-10 19:26:37,202
user_0073,song_0004,2025-04-06 14:32:37,165
user_0084,song_0139,2025-03-25 19:00:37,45
user_0064,song_0140,2025-03-29 18:11:37,184
user_0062,song_0151,2025-03-30 00:37:37,67
user_0089,song_0122,2025-03-25 23:34:37,267
user_0027,song_0030,2025-03-29 05:12:37,206
user_0052,song_0086,2025-03-22 20:55:37,84
user_0041,song_0025,2025-03-31 00:45:37,156
user_0019,song_0067,2025-03-09 02:59:37,244
user_0032,song_0041,2025-03-13 04:55:37,190
user_0025,song_0134,2025-03-23 00:09:37,285
user_0040,song_0034,2025-03-09 02:40:37,288
user_0059,song_0056,2025-03-21 04:03:37,54
user_0007,song_0144,2025-03-10 17:46:37,270
user_0037,song_0037,2025-03-26 11:31:37,165
user_0094,song_0108,2025-03-28 14:33:37,235
user_0007,song_0073,2025-03-27 21:12:37,177
user_0010,song_0117,2025-03-14 21:19:37,173
user_0080,song_0025,2025-04-04 12:47:37,231
user_0048,song_0129,2025-03-22 03:37:37,103
user_0026,song_0151,2025-03-23 14:43:37,53
user_0005,song_0129,2025-03-13 23:55:37,295
user_0059,song_0124,2025-04-04 04:54:37,193
user_0021,song_0195,2025-03-16 05:53:37,202
user_0065,song_0137,2025-03-23 20:53:37,183
user_0061,song_0095,2025-03-28 17:06:37,86
user_0054,song_0188,2025-03-11 16:36:37,43
user_0077,song_0171,2025-03-13 20:21:37,146
user_0093,song_0123,2025-04-02 22:12:37,224
user_0019,song_0063,2025-04-06 20:33:37,86
user_0025,song_0072,2025-03-26 10:55:37,241
user_0089,song_0124,2025-03-14 19:13:37,271
user_0095,song_0026,2025-03-23 09:01:37,196
user_0085,song_0112,2025-03-29 10:11:37,265
user_0069,song_0109,2025-03-17 16:51:37,165
user_0079,song_0101,2025-03-30 21:03:37,182
user_0029,song_0077,2025-03-15 06:14:37,136
user_0089,song_0105,2025-03-24 04:11:37,170
user_0037,song_0168,2025-03-27 02:37:37,206
user_0099,song_0075,2025-04-07 06:16:37,70
user_0045,song_0168,2025-03-30 23:44:37,139
user_0026,song_0070,2025-03-09 20:54:37,169
user_0018,song_0155,2025-04-01 07:49:37,55
user_0086,song_0058,2025-03-19 08:09:37,56
user_0013,song_0143,2025-04-04 16:50:37,100
user_0001,song_0041,2025-03-25 17:48:37,273
user_0062,song_0095,2025-03-29 06:21:37,60
user_0099,song_0178,2025-03-31 21:50:37,49
user_0023,song_0054,2025-03-10 14:51:37,233
user_0064,song_0067,2025-03-11 14:49:37,34
user_0039,song_0038,2025-03-10 04:39:37,175
user_0059,song_0140,2025-03-22 23:14:37,98
user_0065,song_0069,2025-03-14 12:15:37,199
user_0021,song_0085,2025-03-17 09:44:37,37
user_0095,song_0067,2025-03-20 17:04:37,128
user_0023,song_0166,2025-03-11 02:15:37,248
user_0066,song_0108,2025-03-18 12:50:37,124
user_0018,song_0059,2025-04-08 07:11:37,226
user_0031,song_0103,2025-03-09 04:50:37,184
user_0075,song_0014,2025-03-30 17:47:37,214
user_0089,song_0174,2025-04-05 00:12:37,187
user_0021,song_0173,2025-03-09 16:05:37,189
user_0089,song_0104,2025-03-27 19:07:37,143
user_0029,song_0123,2025-04-04 00:34:37,221
user_0054,song_0123,2025-03-14 21:45:37,141
user_0098,song_0193,2025-03-20 13:18:37,299
user_0058,song_0086,2025-04-05 20:50:37,87
user_0008,song_0130,2025-04-01 20:33:37,106
user_0022,song_0124,2025-03-25 12:07:37,135
user_0092,song_0022,2025-03-10 22:40:37,258
user_0008,song_0137,2025-03-26 00:30:37,59
user_0072,song_0087,2025-03-16 15:21:37,232
user_0033,song_0191,2025-04-01 20:21:37,67
user_0006,song_0032,2025-03-22 14:02:37,65
user_0061,song_0114,2025-04-03 11:28:37,245
user_0048,song_0098,2025-03-25 03:12:37,222
user_0011,song_0174,2025-03-11 21:41:37,98
user_0084,song_0031,2025-04-02 21:45:37,231
user_0068,song_0082,2025-03-13 15:58:37,41
user_0039,song_0188,2025-03-22 01:37:37,224
user_0030,song_0140,2025-04-04 06:41:37,126
user_0093,song_0018,2025-03-13 17:33:37,244
user_0079,song_0014,2025-04-01 09:03:37,64
user_0013,song_0133,2025-03-19 17:09:37,54
user_0032,song_0151,2025-03-25 08:06:37,141
user_0097,song_0015,2025-04-03 22:54:37,178
user_0030,song_0188,2025-03-21 05:12:37,194
user_0031,song_0046,2025-03-17 22:18:37,143
user_0053,song_0031,2025-03-21 19:54:37,119
user_0081,song_0172,2025-03-24 14:29:37,206
user_0083,song_0124,2025-03-28 16:19:37,243
user_0053,song_0142,2025-04-02 21:44:37,272
user_0031,song_0077,2025-03-12 11:10:37,267
user_0008,song_0096,2025-03-21 22:00:37,98
user_0050,song_0073,2025-03-28 18:01:37,70
user_0058,song_0024,2025-03-22 09:35:37,56
user_0035,song_0160,2025-03-20 14:45:37,67
user_0025,song_0151,2025-03-15 17:10:37,141
user_0062,song_0129,2025-03-30 15:34:37,138
user_0025,song_0031,2025-03-15 23:45:37,154
user_0090,song_0056,2025-03-27 07:55:37,194
user_0100,song_0122,2025-03-21 17:57:37,213
user_0040,song_0152,2025-03-10 23:07:37,268
user_0013,song_0185,2025-03-24 05:10:37,134
user_0048,song_0019,2025-03-21 08:32:37,104
user_0003,song_0155,2025-03-21 01:50:37,181
user_0020,song_0065,2025-03-26 20:39:37,155
user_0064,song_0197,2025-03-29 07:18:37,280
user_0093,song_0123,2025-03-25 10:21:37,210
user_0022,song_0125,2025-03-24 09:49:37,60
user_0068,song_0032,2025-03-08 17:17:37,54
user_0098,song_0046,2025-03-12 18:34:37,148
user_0009,song_0005,2025-04-01 22:50:37,263
user_0048,song_0199,2025-03-17 19:03:37,277
user_0085,song_0003,2025-03-21 21:16:37,240
user_0002,song_0078,2025-03-22 06:18:37,38
user_0065,song_0173,2025-03-26 09:58:37,84
user_0013,song_0070,2025-04-01 18:56:37,299
user_0033,song_0069,2025-03-14 02:33:37,70
user_0048,song_0118,2025-03-21 07:47:37,145
user_0039,song_0023,2025-03-18 17:55:37,46
user_0012,song_0090,2025-03-21 23:51:37,58
user_0082,song_0058,2025-04-05 23:02:37,252
user_0083,song_0139,2025-03-12 12:50:37,300
user_0006,song_0184,2025-03-24 06:50:37,53
user_0010,song_0078,2025-03-10 21:33:37,46
user_0023,song_0081,2025-04-08 09:01:37,103
user_0097,song_0102,2025-03-10 13:28:37,183
user_0021,song_0184,2025-03-13 02:49:37,199
user_0050,song_0046,2025-03-13 16:34:37,70
user_0065,song_0140,2025-04-07 12:45:37,253
user_0030,song_0088,2025-03-19 19:08:37,233
user_0100,song_0146,2025-03-31 00:43:37,281
user_0030,song_0142,2025-03-26 09:45:37,224
user_0011,song_0104,2025-03-14 07:41:37,67
user_0011,song_0113,2025-03-16 18:27:37,108
user_0095,song_0086,2025-04-05 12:58:37,32
user_0040,song_0080,2025-04-05 11:34:37,74
user_0024,song_0179,2025-03-21 22:36:37,238
user_0014,song_0140,2025-03-22 12:55:37,196
user_0050,song_0119,2025-03-27 13:12:37,154
user_0074,song_0112,2025-04-03 11:21:37,167
user_0039,song_0046,2025-04-06 10:23:37,252
user_0036,song_0143,2025-03-14 13:28:37,214
user_0033,song_0185,2025-03-18 23:10:37,130
user_0059,song_0104,2025-04-08 02:35:37,200
user_0080,song_0077,2025-03-25 04:40:37,250
user_0084,song_0035,2025-03-30 05:09:37,132
user_0062,song_0151,2025-03-09 05:12:37,179
user_0095,song_0134,2025-03-08 20:26:37,154
user_0042,song_0091,2025-03-28 12:12:37,132
user_0076,song_0047,2025-03-17 21:19:37,43
user_0094,song_0198,2025-04-02 01:08:37,179
user_0089,song_0119,2025-03-17 23:03:37,101
user_0082,song_0103,2025-03-18 10:50:37,246
user_0049,song_0182,2025-03-23 20:13:37,235
user_0069,song_0120,2025-03-22 14:50:37,214
user_0090,song_0138,2025-03-19 18:19:37,73
user_0014,song_0140,2025-04-02 18:00:37,52
user_0073,song_0174,2025-03-19 02:27:37,199
user_0056,song_0038,2025-03-31 08:31:37,291
user_0096,song_0181,2025-03-16 20:27:37,143
user_0058,song_0115,2025-03-14 16:54:37,286
user_0020,song_0008,2025-03-24 12:31:37,181
user_0054,song_0022,2025-04-05 11:15:37,208
user_0040,song_0056,2025-03-22 23:36:37,208
user_0061,song_0192,2025-03-25 05:12:37,64
user_0039,song_0187,2025-04-05 15:19:37,205
user_0083,song_0058,2025-03-10 07:46:37,294
user_0023,song_0093,2025-03-22 01:32:37,266
user_0030,song_0199,2025-04-03 09:44:37,251
user_0051,song_0169,2025-03-11 09:21:37,260
user_0076,song_0005,2025-03-17 08:46:37,135
user_0036,song_0028,2025-03-21 12:37:37,125
user_0047,song_0162,2025-04-05 07:08:37,280
user_0068,song_0081,2025-03-20 02:50:37,230
user_0076,song_0081,2025-03-12 00:28:37,118
user_0087,song_0087,2025-03-09 19:07:37,73
user_0087,song_0027,2025-04-01 05:40:37,89
user_0024,song_0052,2025-03-23 02:50:37,244
user_0077,song_0106,2025-03-26 09:45:37,279
user_0082,song_0146,2025-03-10 10:11:37,115
user_0063,song_0049,2025-03-29 00:42:37,57
user_0046,song_0125,2025-04-04 09:26:37,226
user_0072,song_0130,2025-03-25 16:43:37,281
user_0054,song_0122,2025-03-24 10:23:37,72
user_0073,song_0066,2025-03-30 14:59:37,170
user_0029,song_0039,2025-03-15 00:29:37,283
user_0071,song_0178,2025-04-05 06:57:37,217
user_0070,song_0011,2025-03-15 01:02:37,141
user_0055,song_0146,2025-03-15 07:39:37,182
user_0005,song_0140,2025-03-12 13:07:37,254
user_0016,song_0101,2025-04-01 20:01:37,209
user_0091,song_0126,2025-04-02 19:04:37,101
user_0027,song_0016,2025-03-21 04:07:37,173
user_0077,song_0092,2025-03-17 06:06:37,178
user_0074,song_0152,2025-03-10 16:54:37,78
user_0018,song_0106,2025-03-10 14:04:37,171
user_0084,song_0046,2025-04-01 11:06:37,194
user_0032,song_0151,2025-03-24 11:14:37,167
user_0081,song_0133,2025-04-05 18:28:37,77
user_0052,song_0061,2025-03-17 03:30:37,262
user_0063,song_0005,2025-03-12 12:55:37,264
user_0082,song_0107,2025-03-12 13:56:37,233
user_0028,song_0055,2025-03-24 06:56:37,195
user_0037,song_0178,2025-04-03 20:46:37,278
user_0044,song_0196,2025-04-07 14:31:37,80
user_0081,song_0135,2025-04-08 11:51:37,110
user_0057,song_0126,2025-04-01 16:35:37,97
user_0084,song_0103,2025-04-05 17:45:37,214
user_0033,song_0174,2025-03-10 17:57:37,114
user_0007,song_0104,2025-03-15 16:13:37,149
user_0055,song_0187,2025-04-05 16:03:37,139
user_0062,song_0190,2025-03-31 22:22:37,257
user_0002,song_0093,2025-03-13 11:59:37,246
user_0089,song_0023,2025-04-01 03:01:37,75
user_0094,song_0027,2025-03-29 03:33:37,183
user_0018,song_0026,2025-03-18 16:59:37,103
user_0009,song_0005,2025-03-19 17:54:37,114
user_0057,song_0056,2025-03-19 10:55:37,240
user_0079,song_0073,2025-04-06 12:40:37,101
user_0097,song_0106,2025-03-28 01:26:37,191
user_0018,song_0180,2025-04-06 07:37:37,175
user_0100,song_0007,2025-03-11 17:37:37,184
user_0027,song_0132,2025-04-02 02:43:37,181
user_0083,song_0101,2025-03-24 02:55:37,87
user_0031,song_0144,2025-04-05 22:04:37,36
user_0047,song_0034,2025-03-26 20:41:37,245
user_0047,song_0064,2025-03-15 00:01:37,67
user_0003,song_0005,2025-03-31 08:44:37,50
user_0008,song_0102,2025-03-23 06:19:37,286
user_0099,song_0118,2025-04-05 18:14:37,108
user_0036,song_0034,2025-03-23 09:09:37,109
user_0069,song_0181,2025-03-18 17:55:37,63
user_0040,song_0070,2025-04-07 07:45:37,74
user_0056,song_0144,2025-03-20 14:13:37,188
user_0086,song_0048,2025-04-05 15:40:37,100
user_0090,song_0149,2025-03-09 04:15:37,297
user_0067,song_0071,2025-04-03 03:24:37,94
user_0096,song_0080,2025-03-16 12:04:37,45
user_0043,song_0070,2025-03-23 13:55:37,164
user_0092,song_0161,2025-04-05 23:09:37,263
user_0066,song_0130,2025-03-11 20:45:37,115
user_0048,song_0040,2025-03-10 20:30:37,89
user_0030,song_0002,2025-04-07 15:40:37,155
user_0006,song_0142,2025-03-10 10:58:37,121
user_0005,song_0157,2025-04-01 05:06:37,157
user_0054,song_0082,2025-03-31 13:26:37,220
user_0016,song_0018,2025-04-03 08:28:37,294
user_0006,song_0018,2025-03-11 00:13:37,174
user_0100,song_0084,2025-04-05 21:13:37,263
user_0002,song_0079,2025-03-21 05:43:37,154
user_0060,song_0149,2025-03-15 09:25:37,155
user_0020,song_0120,2025-04-08 08:08:37,207
user_0082,song_0003,2025-03-09 04:39:37,30
user_0098,song_0188,2025-03-16 05:36:37,83
user_0027,song_0074,2025-03-25 23:18:37,60
user_0019,song_0022,2025-04-07 08:11:37,296
user_0053,song_0141,2025-03-25 13:12:37,78
user_0065,song_0151,2025-04-05 19:53:37,61
user_0056,song_0046,2025-04-01 06:08:37,163
user_0041,song_0101,2025-03-17 04:57:37,192
user_0058,song_0020,2025-03-09 09:10:37,99
user_0100,song_0038,2025-04-04 12:29:37,114
user_0058,song_0096,2025-04-04 21:48:37,213
user_0099,song_0088,2025-03-25 07:03:37,91
user_0012,song_0197,2025-03-29 16:18:37,50
user_0028,song_0084,2025-04-04 12:59:37,157
user_0046,song_0007,2025-03-18 05:53:37,163
user_0023,song_0108,2025-03-12 00:39:37,157
user_0013,song_0044,2025-04-05 15:41:37,61
user_0100,song_0034,2025-04-02 02:25:37,220
user_0088,song_0171,2025-04-05 20:13:37,162
user_0010,song_0013,2025-04-01 18:03:37,257
user_0017,song_0093,2025-04-05 14:38:37,266
user_0007,song_0139,2025-03-26 02:37:37,284
user_0004,song_0119,2025-04-03 04:01:37,139
user_0024,song_0161,2025-03-11 11:01:37,47
user_0079,song_0101,2025-03-19 06:01:37,285
user_0053,song_0123,2025-04-07 13:06:37,173
user_0050,song_0073,2025-03-18 22:09:37,157
user_0081,song_0140,2025-03-14 15:26:37,225
user_0092,song_0148,2025-03-13 23:33:37,206
user_0073,song_0106,2025-03-31 09:57:37,43
user_0041,song_0009,2025-03-11 06:30:37,59
user_0061,song_0156,2025-04-01 10:39:37,81
user_0032,song_0089,2025-03-22 14:11:37,142
user_0074,song_0100,2025-03-28 10:10:37,120
user_0031,song_0188,2025-03-17 03:51:37,44
user_0091,song_0178,2025-03-21 11:14:37,126
user_0064,song_0049,2025-03-24 14:48:37,76
user_0008,song_0057,2025-04-07 22:07:37,274
user_0001,song_0164,2025-04-02 11:38:37,204
user_0092,song_0072,2025-04-07 15:21:37,105
user_0076,song_0036,2025-03-15 12:18:37,299
user_0047,song_0096,2025-03-16 17:29:37,232
user_0076,song_0068,2025-03-29 11:26:37,110
user_0094,song_0164,2025-03-08 23:28:37,192
user_0023,song_0147,2025-03-16 19:09:37,212
user_0029,song_0049,2025-03-27 05:37:37,180
